Event	ID	Name			Wwise Object Path	Notes
	2090218343	boy_jumpup_midair_high			\Default Work Unit\boy\foley_animation\jump\jumpup\boy_jumpup_midair_high	if the player hold the jump button the boy jumps higher and triggers this and midair_small
	2093882588	phy_city_insect_wobblyLadderRotateStart			\Default Work Unit\physics\city\insect\ladder\phy_city_insect_wobblyLadderRotateStart	
	2101746159	amb_evt_city_crane_dripping2			\Default Work Unit\ambience\event ambience\city\crane\amb_evt_city_crane_dripping2	
	2102704335	env_water_heights_waterSproutToTheLeftStop			\Default Work Unit\environment\water\heights\waterSprout\env_water_heights_waterSproutToTheLeftStop	
	2109425646	phy_spider_body_pelvisRotateStart			\Default Work Unit\physics\objects\spider\phy_spider_body_pelvisRotateStart	[RTPC max: 2,2]
	2110247387	env_city_insect_boyGrapped			\Default Work Unit\environment\city\insect\old\env_city_insect_boyGrapped	
	2111454431	boy_jumpforward_initiate			\Default Work Unit\boy\foley_animation\jump\jumpforward\boy_jumpforward_initiate	1. frame
	2113410057	amb_evt_old_conveyor_cogwheel_stop			\Default Work Unit\ambience\event ambience\old\conveyor\amb_evt_old_conveyor_cogwheel_stop	
	2119218440	env_modern_crusher_changeToUp			\Default Work Unit\environment\modern\crusher\gravityButtons\env_modern_crusher_changeToUp	
	2119400591	phy_old_wagonAction_leverRotateStop			\Default Work Unit\physics\city\wagon\lever\phy_old_wagonAction_leverRotateStop	
	2123022230	SquasherLastSlimeBreaking			\Default Work Unit\boy\death\SquasherLastSlimeBreaking	
	2125839540	env_modern_gravityZone_pressurePlateDownFieldOff			\Default Work Unit\environment\modern\gravityZone\pressurePlate\env_modern_gravityZone_pressurePlateDownFieldOff	
	2130289158	env_old_tire_platformUp			\Default Work Unit\environment\old\tire\platform\env_old_tire_platformUp	
	2130678614	env_water_sewer_boxBublesStart			\Default Work Unit\environment\water\sewer\env_water_sewer_boxBublesStart	
	2131638733	env_city_wagon_sawBladeIdleStop			\Default Work Unit\environment\city\wagon\env_city_wagon_sawBladeIdleStop	
	2137226121	env_darkness_stones_3rdStoneInFire			\Default Work Unit\environment\darkness\stones\env_darkness_stones_3rdStoneInFire	
	2138583081	env_old_ladderWagon_platformHitTop			\Default Work Unit\environment\old\ladderWagon\env_old_ladderWagon_platformHitTop	
	2139650738	env_underground_ropes_rope1_moving_down			\Default Work Unit\environment\underground\ropes\env_underground_ropes_rope1_moving_down	
	2143134561	env_modern_magnetGravity_magnetOn			\Default Work Unit\environment\modern\magnetGravity\magnet\env_modern_magnetGravity_magnetOn	
	2143145635	boy_dramatic_land_set_hands			\Default Work Unit\boy\foley_animation\jump\boy_dramatic_land\boy_dramatic_land_set_hands	he gets up and this is when his hands stop touching the ground
	2143535322	amb_evt_city_crane_dripping2_stop			\Default Work Unit\ambience\event ambience\city\crane\amb_evt_city_crane_dripping2_stop	
	2145771131	env_modern_theEnd_breakWindow			\Default Work Unit\environment\modern\theEnd\env_modern_theEnd_breakWindow	
	2151243798	env_darkness_jumpOverSaw_saw2IdleStop			\Default Work Unit\environment\darkness\jumpOverSaw2\env_darkness_jumpOverSaw_saw2IdleStop	
	2151870424	amb_evt_old_conveyor_windGirl			\Default Work Unit\ambience\event ambience\old\cogwheel\amb_evt_old_conveyor_windGirl	
	2155789159	env_old_ladderWagon_platformGoDown			\Default Work Unit\environment\old\ladderWagon\env_old_ladderWagon_platformGoDown	
	2156412461	env_modern_magnetGravity_magnetOff			\Default Work Unit\environment\modern\magnetGravity\magnet\env_modern_magnetGravity_magnetOff	
	2160583600	phy_city_insect_wobblyLadderRotateStop			\Default Work Unit\physics\city\insect\ladder\phy_city_insect_wobblyLadderRotateStop	
	2162303108	obj_spider_spider_body_idle			\Default Work Unit\spider\body\idle\obj_spider_spider_body_idle	
	2164560307	obj_spider_spider_chase_backLegHitWood			\Default Work Unit\spider\chase\walk\obj_spider_spider_chase_backLegHitWood	
	2164887589	env_city_swinging_sparkEvent			\Default Work Unit\environment\old\swinging\env_city_swinging_sparkEvent	
	2168387101	phy_fort_crossing_rope1TopJointRotateStart			\Default Work Unit\physics\fort\crossing\phy_fort_crossing_rope1TopJointRotateStart	
	2172450054	amb_evt_old_wagonAction_saw			\Default Work Unit\ambience\event ambience\old\wagonAction\amb_evt_old_wagonAction_saw	
	2182790148	env_modern_box_hugeBoxMoveStart			\Default Work Unit\physics\modern\box\hugeBox\env_modern_box_hugeBoxMoveStart	
	2184590288	amb_sws_fort_chase_spiderAppears			\Default Work Unit\ambience\state ambiene\fort\chase\amb_sws_fort_chase_spiderAppears	
	2187102989	env_darkness_sawJump_lamp2Start			\Default Work Unit\environment\darkness\sawJump1\lamps\env_darkness_sawJump_lamp2Start	
	2187485361	boy_ladder_up_slip_left_hand			\Default Work Unit\boy\foley_animation\ladder\ladder_up\boy_ladder_up_slip_left_hand	
	2202859528	env_water_rain_machine_waterOutOfPibe2Stop			\Default Work Unit\environment\water\rain\pipes\env_water_rain_machine_waterOutOfPibe2Stop	
	2204302676	env_city_insect_flyUpLooseLeg			\Default Work Unit\environment\city\insect\env_city_insect_flyUpLooseLeg	peger også på env_city_insect_flyUpStart
	2210822130	phy_modern_crusher_boxSlideStop			\Default Work Unit\physics\modern\crusher\box\phy_modern_crusher_boxSlideStop	
	2213319509	env_fort_hanging_ragdollBreakNeck			\Default Work Unit\environment\fort\hanging\env_fort_hanging_ragdollBreakNeck	
	2214211626	env_old_balance_switchBackOn			\Default Work Unit\environment\old\balance\env_old_balance_switchBackOn	
	2214476323	phy_old_rotatingIntro_hatch1Impact			\Default Work Unit\physics\old\rotatingIntro\hatch1\phy_old_rotatingIntro_hatch1Impact	
	2215459574	obj_spider_stepsOnGround			\Default Work Unit\spider\sitting\obj_spider_stepsOnGround	
	2217584859	phy_city_crane_boxSlideStop			\Default Work Unit\physics\city\crane\box\phy_city_crane_boxSlideStop	
	2223985326	env_modern_crusher_changeGravityStop			\Default Work Unit\environment\modern\crusher\gravityShiftBoy\env_modern_crusher_changeGravityStop	
	2224432198	obj_spider_spider_chase_leg8HitWater			\Default Work Unit\spider\chase\walk\obj_spider_spider_chase_leg8HitWater	
	2225487878	env_old_tire_doorReachUp			\Default Work Unit\environment\old\tire\door\env_old_tire_doorReachUp	
	2229146979	phy_city_roof_fireHoseEndMoveStart			\Default Work Unit\physics\city\roof\fireHoseWheel\phy_city_roof_fireHoseEndMoveStart	
	2229407423	boy_getup			\Default Work Unit\boy\inactive\boy_getup	
	2234560785	SquasherOpening			\Default Work Unit\boy\death\SquasherOpening	
	2236060422	env_water_rain_mahineChargedEnough			\Default Work Unit\environment\water\rain\rainMachine\env_water_rain_mahineChargedEnough	
	2236115767	amb_sws_fort_jump_openExit			\Default Work Unit\ambience\state ambiene\fort\jump\amb_sws_fort_jump_openExit	
	2237113125	boy_death_spikedDetached			\Default Work Unit\boy\death\boy_death_spikedDetached	
	2243999554	env_underground_water_thrownStoneImpact			\Default Work Unit\boys\underground\water\luringBoy\env_underground_water_thrownStoneImpact	
	2248401121	hack_silence_stop			\Default Work Unit\hacks\hack_silence_stop	
	2251681886	phy_start_treeclimb_rope1Joint2RotateStart			\Default Work Unit\physics\start\treeclimb\rope1\phy_start_treeclimb_rope1Joint2RotateStart	
	2252399730	phy_water_rain_machine_raftRotateInWaterStart			\Default Work Unit\physics\water\rain\raft\phy_water_rain_machine_raftRotateInWaterStart	
	2253464264	env_old_rotatingIntro_magnet1onFirst			\Default Work Unit\environment\old\rotatingIntro\magnet1\env_old_rotatingIntro_magnet1onFirst	
	2258752919	env_city_hotel_oLetterImpact			\Default Work Unit\environment\city\hotel\env_city_hotel_oLetterImpact	
	2262426462	boy_death_crush			\Default Work Unit\boy\death\boy_death_crush	sker hvis noget maser drengens krop, en MEGET tung kasse som falder ned på ham, eller et tandhjul som maser ham i én retning forlænge for hårdt. Bliver kaldt 1-10 gange, hvor rtpc'en ændrer sig - RTPC_crushStrength [0.0-10.0 ca] 
	2272511884	env_old_conveyor_piston2HitBottom			\Default Work Unit\environment\old\conveyor\piston2\env_old_conveyor_piston2HitBottom	
	2276245609	boy_rope_down_slip_right_hand			\Default Work Unit\boy\foley_animation\rope\rope_down\boy_rope_down_slip_right_hand	
	2276744481	env_modern_hotel_sawBlade			\Default Work Unit\environment\modern\hotel\env_modern_hotel_sawBlade	
	2278157943	obj_spider_spiderChase_idle			\Default Work Unit\spider\chase\idle\obj_spider_spiderChase_idle	
	2278591695	env_darkness_sawJump_lamp2Stop			\Default Work Unit\environment\darkness\sawJump1\lamps\env_darkness_sawJump_lamp2Stop	
	2279706062	env_city_wagon_sawBladeTurnedOnStop			\Default Work Unit\environment\city\wagon\env_city_wagon_sawBladeTurnedOnStop	
	2281336923	phy_start_treeclimb_logRotateInWaterStop			\Default Work Unit\physics\start\treeclimb\log\phy_start_treeclimb_logRotateInWaterStop	
	2284395310	env_modern_gravityZone_pressurePlateDownFieldOn			\Default Work Unit\environment\modern\gravityZone\pressurePlate\env_modern_gravityZone_pressurePlateDownFieldOn	
	2285672419	phy_start_falling_rope2Joint2RotateStop			\Default Work Unit\physics\start\falling\rope2\phy_start_falling_rope2Joint2RotateStop	
	2286254790	phy_spider_chase_seesawImpact			\Default Work Unit\physics\spider\chase\seesaw\phy_spider_chase_seesawImpact	
	2286724987	amb_sws_modern_jump_lightFadeIn_surogate			\Default Work Unit\ambience\state ambiene\modern\amb_sws_modern_jump_lightFadeIn_surogate	
	2287452552	env_old_rotatingDark_lampStop			\Default Work Unit\environment\old\rotatingDark\env_old_rotatingDark_lampStop	
	2290754693	env_modern_jump_saw1_stop			\Default Work Unit\environment\modern\jump\saws\env_modern_jump_saw1_stop	
	2291676629	amb_evt_old_wagonAction_saw_stop			\Default Work Unit\ambience\event ambience\old\wagonAction\amb_evt_old_wagonAction_saw_stop	
	2298739853	phy_fort_rolling_stone2MoveStart			\Default Work Unit\physics\fort\rolling\phy_fort_rolling_stone2MoveStart	
	2299048549	phy_start_beartrap_ropeJointRotateStop			\Default Work Unit\physics\start\beartrap\phy_start_beartrap_ropeJointRotateStop	
	2301445635	amb_sws_underground_spikes_postTrap			\Default Work Unit\ambience\state ambiene\underground\spikes\amb_sws_underground_spikes_postTrap	
	2306088409	phy_fort_rolling_stone1Impact			\Default Work Unit\physics\fort\rolling\phy_fort_rolling_stone1Impact	
	2308245815	amb_sws_city_hotel_exit			\Default Work Unit\ambience\state ambiene\city\hotel\amb_sws_city_hotel_exit	
	2315964535	amb_start_falling_bird_stop			\Default Work Unit\ambience\event ambience\start\falling\amb_start_falling_bird_stop	
	2323795335	evt_darkness_gun1_start			\Default Work Unit\environment\darkness\guns\evt_darkness_gun1_start	
	2325583342	menuNavigateScroll			\Default Work Unit\menu\navigate\menuNavigateScroll	
	2328238301	phy_spider_chase_seesawRotateStop			\Default Work Unit\physics\spider\chase\seesaw\phy_spider_chase_seesawRotateStop	
	2329110820	env_old_rotatingSaw_roomStartRotating			\Default Work Unit\environment\old\rotatingIntro\rotate\env_old_rotatingSaw_roomStartRotating	
	2334211164	boy_death_drowning_smallExhale			\Default Work Unit\boy\death\drowning\boy_death_drowning_smallExhale	
	2334438733	env_water_heights_pillarStartMoveDown			\Default Work Unit\environment\water\heights\leftPillar\env_water_heights_pillarStartMoveDown	
	2334523572	phy_spider_body_leg1RotateStop			\Default Work Unit\physics\objects\spider\phy_spider_body_leg1RotateStop	
	2336560503	env_city_insect_insectIdleInAirStop			\Default Work Unit\environment\city\insect\env_city_insect_insectIdleInAirStop	
	2337465863	phy_modern_box_boxMoveStop			\Default Work Unit\physics\modern\box\box\phy_modern_box_boxMoveStop	
	2338072825	amb_sws_start_sliding_enterrock			\Default Work Unit\ambience\state ambiene\start\sliding\amb_sws_start_sliding_enterrock	
	2340057206	phy_modern_magnetGravity_box1Impact			\Default Work Unit\physics\modern\magnetGravity\box1\phy_modern_magnetGravity_box1Impact	
	2348782671	env_city_insect_fruitHitsGround			\Default Work Unit\environment\city\insect\old\env_city_insect_fruitHitsGround	
	2349440835	phy_old_wagonAction1_wagonRightWheelRollStop			\Default Work Unit\physics\old\wagonAction1\phy_old_wagonAction1_wagonRightWheelRollStop	
	2350852790	phy_water_sewer_2ndBoxMoveInWaterStop			\Default Work Unit\physics\water\sewer\box2\phy_water_sewer_2ndBoxMoveInWaterStop	
	2351252998	phy_modern_gravityZone_box1Impact			\Default Work Unit\physics\modern\gravityZone\box1\phy_modern_gravityZone_box1Impact	
	2353406106	amb_evt_water_sewer_waterDripping2_stop			\Default Work Unit\ambience\event ambience\water\sewer\amb_evt_water_sewer_waterDripping2_stop	
	2361591051	env_darkness_zombie_lamp1Stop			\Default Work Unit\environment\darkness\zombie\env_darkness_zombie_lamp1Stop	
	2361640392	phy_start_falling_beamJointRotateStop			\Default Work Unit\physics\start\falling\platform\phy_start_falling_beamJointRotateStop	
	2362183011	env_fort_jump_trap3Release			\Default Work Unit\environment\fort\jump\env_fort_jump_trap3Release	
	2364753467	phy_city_start_ladderMoveStop			\Default Work Unit\physics\city\start\ladder\phy_city_start_ladderMoveStop	
	2368180782	phy_city_hotel_arrowMoveStart			\Default Work Unit\physics\city\hotel\arrow\phy_city_hotel_arrowMoveStart	
	2368738330	boy_jumpup_jump			\Default Work Unit\boy\foley_animation\jump\jumpup\boy_jumpup_jump	4. frame when boy just jump without moving forward/backward
	2370192776	amb_evt_city_start_waterDripping2_stop			\Default Work Unit\ambience\event ambience\city\start\amb_evt_city_start_waterDripping2_stop	
	2372346614	phy_city_zombie_boxSlideStop			\Default Work Unit\physics\city\zombie\phy_city_zombie_boxSlideStop	
	2372962051	phy_old_rotatingIntro_box3SlideStop			\Default Work Unit\physics\old\rotatingIntro\box3\phy_old_rotatingIntro_box3SlideStop	
	2373192566	phy_city_zombie_boxSlideStart			\Default Work Unit\physics\city\zombie\phy_city_zombie_boxSlideStart	
	2373378041	obj_spider_body_spiderHitSpikes			\Default Work Unit\spider\body\fight\obj_spider_body_spiderHitSpikes	
	2374382246	phy_water_sewer_ropeBallRollStart			\Default Work Unit\physics\water\sewer\ropeBall\phy_water_sewer_ropeBallRollStart	
	2374802126	env_darkness_sparks_saw1IdleStop			\Default Work Unit\environment\darkness\sparks\saws\env_darkness_sparks_saw1IdleStop	
	2375022323	amb_sws_underground_water_postTrap			\Default Work Unit\ambience\state ambiene\underground\water\amb_sws_underground_water_postTrap	
	2378971159	phy_city_crane_crane2RopeJoint2RotateStart			\Default Work Unit\physics\city\crane\chain2\phy_city_crane_crane2RopeJoint2RotateStart	KÆDE
	2382811527	env_darkness_sparks_lamp1Stop			\Default Work Unit\environment\darkness\sparks\lamps\env_darkness_sparks_lamp1Stop	
	2384821613	phy_start_treeclimb_boxImpact			\Default Work Unit\physics\start\treeclimb\box\phy_start_treeclimb_boxImpact	
	2387769436	env_city_insect_secretBoardCrack			\Default Work Unit\environment\city\insect\env_city_insect_secretBoardCrack	
	2390631167	phy_city_crane_seesawImpact			\Default Work Unit\physics\city\crane\seesaw\phy_city_crane_seesawImpact	
	2392071048	menuMovieStart			\Default Work Unit\menu\screens\menuMovieStart	
	2393443281	env_modern_magnetGravity_buttonGravityOn			\Default Work Unit\environment\modern\magnetGravity\gravity\env_modern_magnetGravity_buttonGravityOn	
	2393965315	env_city_zombie_sawbladeStop			\Default Work Unit\environment\city\zombie\env_city_zombie_sawbladeStop	
	2403406943	env_start_sliding_bigstone_impact			\Default Work Unit\environment\start\sliding\env_start_sliding_bigstone_impact	
	2404353494	env_start_sliding_smallstones			\Default Work Unit\environment\start\sliding\env_start_sliding_smallstones	
	2405709401	env_modern_elevator_gravityFieldButtonPushed			\Default Work Unit\environment\modern\elevator\env_modern_elevator_gravityFieldButtonPushed	
	2407610652	env_darknessGun1_gatlinBulletImpactGround			\Default Work Unit\environment\darkness\guns\env_darknessGun1_gatlinBulletImpactGround	
	2407722297	phy_water_sewer_ropeBallImpact			\Default Work Unit\physics\water\sewer\ropeBall\phy_water_sewer_ropeBallImpact	
	2410712536	amb_evt_water_zombieSewer_dripping2			\Default Work Unit\ambience\event ambience\water\zombieSewer\dripping\amb_evt_water_zombieSewer_dripping2	
	2410712537	amb_evt_water_zombieSewer_dripping3			\Default Work Unit\ambience\event ambience\water\zombieSewer\dripping\amb_evt_water_zombieSewer_dripping3	
	2410712539	amb_evt_water_zombieSewer_dripping1			\Default Work Unit\ambience\event ambience\water\zombieSewer\dripping\amb_evt_water_zombieSewer_dripping1	
	2412721735	phy_water_sewer_2ndHatchMoveStart			\Default Work Unit\physics\water\sewer\hatch2\phy_water_sewer_2ndHatchMoveStart	
